Order_Item_ID,Order_ID,Product_ID,Quantity,Discount,Order_Date,Customer_ID,Sales_Channel,Payment_Method,Region_ID,Product_Name,Category,Sub_Category,Unit_Cost,List_Price,Region,Revenue,Cost,Profit,Profit_Margin
ITEM0050048,ORD010058,PROD0054,2,0.15,2024-03-26,CUST03195,Online,Credit Card,R02,Paper Product 054,Office Supplies,Paper,526.45,1116.87,South,1898.6789999999999,1052.9,845.7789999999998,0.44545655163405706
ITEM0050049,ORD016448,PROD0101,3,0.1,2024-06-05,CUST00201,Online,Credit Card,R02,Laptops Product 101,Technology,Laptops,412.63,877.76,South,2369.9519999999998,1237.8899999999999,1132.062,0.47767296552841576
ITEM0050050,ORD013883,PROD0194,2,0.15,2022-05-01,CUST03290,Online,Credit Card,R03,Stationery Product 194,Office Supplies,Stationery,149.1,316.22,East,537.5740000000001,298.2,239.37400000000008,0.44528567229813953
ITEM0050051,ORD019808,PROD0168,7,0.1,2024-01-20,CUST00439,Online,Bank Transfer,R01,Tables Product 168,Furniture,Tables,204.07,425.03,North,2677.6890000000003,1428.49,1249.1990000000003,0.46652131744948727
ITEM0050052,ORD016115,PROD0089,6,0.1,2025-01-28,CUST01118,Retail,Credit Card,R05,Lighting Product 089,Home,Lighting,106.16,128.96,Central,696.384,636.96,59.42399999999998,0.08533223049352079
ITEM0050053,ORD001922,PROD0142,2,0.15,2022-04-14,CUST03399,Online,Credit Card,R05,Storage Product 142,Furniture,Storage,262.35,441.96,Central,751.332,524.7,226.63199999999995,0.30164028685055333
ITEM0050054,ORD007869,PROD0021,1,0.0,2022-04-06,CUST02671,Online,Debit Card,R04,Binders Product 021,Office Supplies,Binders,45.94,79.6,West,79.6,45.94,33.66,0.42286432160804016
ITEM0050055,ORD016439,PROD0046,1,0.0,2023-03-14,CUST04210,Online,Credit Card,R03,Tables Product 046,Furniture,Tables,560.36,734.35,East,734.35,560.36,173.99,0.23693061891468647
ITEM0050056,ORD021521,PROD0149,4,0.0,2023-09-26,CUST00131,Online,Credit Card,R03,Appliances Product 149,Home,Appliances,727.65,1131.74,East,4526.96,2910.6,1616.3600000000001,0.35705197306801917
ITEM0050057,ORD011734,PROD0021,1,0.1,2022-03-06,CUST00763,Online,PayPal,R05,Binders Product 021,Office Supplies,Binders,45.94,79.6,Central,71.64,45.94,25.700000000000003,0.3587381351200447
ITEM0050058,ORD003190,PROD0167,1,0.15,2025-01-22,CUST03278,Online,Debit Card,R03,Decor Product 167,Home,Decor,538.84,1096.31,East,931.8634999999999,538.84,393.0234999999999,0.4217608050964545
ITEM0050059,ORD012159,PROD0056,1,0.05,2023-06-26,CUST04856,Retail,Debit Card,R03,Tables Product 056,Furniture,Tables,736.77,1545.08,East,1467.8259999999998,736.77,731.0559999999998,0.49805358400791366
ITEM0050060,ORD001466,PROD0176,3,0.05,2023-11-30,CUST02344,Retail,Bank Transfer,R03,Laptops Product 176,Technology,Laptops,140.23,207.8,East,592.23,420.68999999999994,171.54000000000008,0.28965098019350605
ITEM0050061,ORD006652,PROD0064,1,0.15,2025-08-03,CUST02643,Online,Bank Transfer,R03,Binders Product 064,Office Supplies,Binders,35.55,62.09,East,52.7765,35.55,17.2265,0.3264047445359204
ITEM0050062,ORD014379,PROD0052,7,0.0,2022-09-04,CUST03716,Online,Credit Card,R04,Paper Product 052,Office Supplies,Paper,154.58,194.46,West,1361.22,1082.0600000000002,279.15999999999985,0.20508073639823088
ITEM0050063,ORD002752,PROD0092,3,0.0,2022-01-31,CUST04612,Retail,Credit Card,R02,Laptops Product 092,Technology,Laptops,603.8,833.26,South,2499.7799999999997,1811.3999999999999,688.3799999999999,0.27537623310851356
ITEM0050064,ORD029931,PROD0073,1,0.2,2024-09-24,CUST02896,Retail,Debit Card,R04,Lighting Product 073,Home,Lighting,768.0,1664.58,West,1331.664,768.0,563.664,0.4232779439858703
ITEM0050065,ORD011694,PROD0197,1,0.0,2025-10-31,CUST01366,Retail,Credit Card,R03,Lighting Product 197,Home,Lighting,518.44,722.08,East,722.08,518.44,203.64,0.28201861289607794
ITEM0050066,ORD023270,PROD0168,1,0.0,2025-10-26,CUST03132,Online,Credit Card,R04,Tables Product 168,Furniture,Tables,204.07,425.03,West,425.03,204.07,220.95999999999998,0.5198691857045384
ITEM0050067,ORD000726,PROD0026,1,0.1,2022-03-28,CUST04329,Online,Credit Card,R02,Lighting Product 026,Home,Lighting,248.16,298.05,South,268.245,248.16,20.085000000000008,0.07487558015992846
ITEM0050068,ORD023237,PROD0074,3,0.1,2024-05-19,CUST03361,Online,Bank Transfer,R04,Appliances Product 074,Home,Appliances,502.39,780.69,West,2107.8630000000003,1507.17,600.6930000000002,0.2849772494701981
ITEM0050069,ORD017853,PROD0144,5,0.05,2025-08-25,CUST04662,Online,Credit Card,R02,Laptops Product 144,Technology,Laptops,463.14,564.55,South,2681.6124999999997,2315.7,365.9124999999999,0.13645241435889785
ITEM0050070,ORD025896,PROD0027,1,0.2,2022-05-08,CUST03017,Retail,PayPal,R03,Lighting Product 027,Home,Lighting,542.12,1071.33,East,857.064,542.12,314.94399999999996,0.36746847376625313
ITEM0050071,ORD006107,PROD0013,2,0.15,2022-05-12,CUST01549,Retail,Credit Card,R01,Writing Product 013,Office Supplies,Writing,357.18,524.15,North,891.055,714.36,176.69499999999994,0.19829864598706023
ITEM0050072,ORD014213,PROD0195,3,0.2,2024-10-17,CUST03983,Online,Bank Transfer,R04,Accessories Product 195,Technology,Accessories,87.36,150.27,West,360.6480000000001,262.08,98.5680000000001,0.2733080455180677
ITEM0050073,ORD013921,PROD0005,2,0.15,2025-11-02,CUST01747,Retail,PayPal,R04,Kitchen Product 005,Home,Kitchen,706.38,1517.28,West,2579.3759999999997,1412.76,1166.6159999999998,0.45228613432085896
ITEM0050074,ORD014625,PROD0045,1,0.1,2025-08-16,CUST02439,Online,Credit Card,R02,Writing Product 045,Office Supplies,Writing,489.74,704.28,South,633.852,489.74,144.11199999999997,0.22735906804743058
ITEM0050075,ORD017214,PROD0168,2,0.0,2022-11-05,CUST04763,Online,Credit Card,R05,Tables Product 168,Furniture,Tables,204.07,425.03,Central,850.06,408.14,441.91999999999996,0.5198691857045384
ITEM0050076,ORD028442,PROD0200,6,0.1,2022-08-28,CUST00260,Online,Bank Transfer,R05,Decor Product 200,Home,Decor,547.94,1149.89,Central,6209.406,3287.6400000000003,2921.7659999999996,0.4705387278589932
ITEM0050077,ORD004950,PROD0167,2,0.0,2024-09-20,CUST02779,Online,Credit Card,R05,Decor Product 167,Home,Decor,538.84,1096.31,Central,2192.62,1077.68,1114.9399999999998,0.5084966843319864
ITEM0050078,ORD025883,PROD0001,1,0.15,2025-12-30,CUST02216,Retail,Credit Card,R04,Laptops Product 001,Technology,Laptops,200.76,412.94,West,350.99899999999997,200.76,150.23899999999998,0.42803255849731764
ITEM0050079,ORD015039,PROD0141,1,0.0,2022-10-26,CUST03224,Online,Credit Card,R05,Storage Product 141,Furniture,Storage,200.72,371.99,Central,371.99,200.72,171.27,0.46041560256996156
ITEM0050080,ORD015150,PROD0049,1,0.1,2024-12-02,CUST01377,Online,Debit Card,R04,Tables Product 049,Furniture,Tables,771.52,1351.67,West,1216.5030000000002,771.52,444.9830000000002,0.3657886581455205
ITEM0050081,ORD002580,PROD0138,1,0.1,2025-01-25,CUST04517,Online,Debit Card,R03,Paper Product 138,Office Supplies,Paper,96.2,205.86,East,185.27400000000003,96.2,89.07400000000003,0.4807690231764846
ITEM0050082,ORD019237,PROD0039,2,0.0,2024-08-20,CUST01204,Online,Debit Card,R04,Writing Product 039,Office Supplies,Writing,626.77,1071.44,West,2142.88,1253.54,889.3400000000001,0.41502090644366463
ITEM0050083,ORD026407,PROD0104,6,0.15,2022-07-31,CUST00138,Online,Debit Card,R01,Appliances Product 104,Home,Appliances,519.62,731.98,North,3733.098,3117.7200000000003,615.3779999999997,0.16484378390280666
ITEM0050084,ORD013100,PROD0058,2,0.0,2024-01-18,CUST00183,Online,Credit Card,R01,Chairs Product 058,Furniture,Chairs,476.82,753.54,North,1507.08,953.64,553.4399999999999,0.367226690023091
ITEM0050085,ORD008047,PROD0051,4,0.0,2025-10-23,CUST02576,Retail,Credit Card,R01,Appliances Product 051,Home,Appliances,641.19,1089.63,North,4358.52,2564.76,1793.7600000000002,0.4115525453594339
ITEM0050086,ORD016634,PROD0019,2,0.1,2025-07-11,CUST00743,Online,Credit Card,R04,Kitchen Product 019,Home,Kitchen,171.3,309.69,West,557.442,342.6,214.84199999999998,0.38540691228863266
ITEM0050087,ORD019855,PROD0151,6,0.05,2022-08-10,CUST03685,Online,Credit Card,R02,Monitors Product 151,Technology,Monitors,730.57,1479.51,South,8433.206999999999,4383.42,4049.7869999999984,0.48021909102907107
ITEM0050088,ORD016927,PROD0050,1,0.1,2025-12-06,CUST00423,Online,Credit Card,R05,Phones Product 050,Technology,Phones,125.07,184.73,Central,166.257,125.07,41.18700000000001,0.24773092260776997
ITEM0050089,ORD016759,PROD0138,2,0.05,2023-08-18,CUST00739,Online,Debit Card,R01,Paper Product 138,Office Supplies,Paper,96.2,205.86,North,391.134,192.4,198.734,0.5080969693250906
ITEM0050090,ORD004658,PROD0158,3,0.05,2023-07-30,CUST03275,Retail,Credit Card,R03,Accessories Product 158,Technology,Accessories,337.7,401.98,East,1145.643,1013.0999999999999,132.54300000000012,0.1156931085861827
ITEM0050091,ORD007644,PROD0172,3,0.0,2022-01-17,CUST02134,Online,Debit Card,R01,Lighting Product 172,Home,Lighting,291.97,380.42,North,1141.26,875.9100000000001,265.3499999999999,0.2325061773828925
ITEM0050092,ORD011625,PROD0122,3,0.0,2024-08-30,CUST02547,Online,Bank Transfer,R04,Lighting Product 122,Home,Lighting,16.36,31.4,West,94.19999999999999,49.08,45.11999999999999,0.47898089171974517
ITEM0050093,ORD020871,PROD0194,2,0.0,2024-12-28,CUST04378,Online,Credit Card,R03,Stationery Product 194,Office Supplies,Stationery,149.1,316.22,East,632.44,298.2,334.24000000000007,0.5284928214534186
ITEM0050094,ORD008743,PROD0179,4,0.1,2022-10-31,CUST03754,Retail,Debit Card,R01,Phones Product 179,Technology,Phones,441.43,599.45,North,2158.0200000000004,1765.72,392.3000000000004,0.1817870084614602
ITEM0050095,ORD020845,PROD0066,1,0.1,2025-01-03,CUST00099,Retail,Credit Card,R03,Chairs Product 066,Furniture,Chairs,408.51,706.67,East,636.0029999999999,408.51,227.49299999999994,0.3576917090013726
ITEM0050096,ORD007534,PROD0177,3,0.2,2024-06-10,CUST01025,Retail,Debit Card,R01,Writing Product 177,Office Supplies,Writing,711.44,1236.83,North,2968.392,2134.32,834.0719999999997,0.28098445218825535
ITEM0050097,ORD015489,PROD0170,1,0.0,2023-02-07,CUST02844,Retail,Bank Transfer,R03,Desks Product 170,Furniture,Desks,280.5,584.01,East,584.01,280.5,303.51,0.5197000051368983
ITEM0050098,ORD014471,PROD0153,2,0.05,2025-11-28,CUST02477,Online,Bank Transfer,R04,Tables Product 153,Furniture,Tables,196.68,272.11,West,517.009,393.36,123.649,0.2391621809291521
ITEM0050099,ORD028666,PROD0152,1,0.3,2023-08-23,CUST02464,Retail,Bank Transfer,R02,Accessories Product 152,Technology,Accessories,551.63,840.64,South,588.448,551.63,36.817999999999984,0.06256797542008807
ITEM0050100,ORD021447,PROD0087,1,0.15,2024-10-14,CUST01992,Online,Credit Card,R02,Decor Product 087,Home,Decor,109.17,164.88,South,140.148,109.17,30.977999999999994,0.22103776008219878
ITEM0050101,ORD008585,PROD0120,2,0.05,2025-12-28,CUST04714,Retail,Bank Transfer,R02,Monitors Product 120,Technology,Monitors,707.59,961.83,South,1827.477,1415.18,412.297,0.2256099529570003
ITEM0050102,ORD028859,PROD0064,4,0.1,2024-09-14,CUST00714,Online,Credit Card,R05,Binders Product 064,Office Supplies,Binders,35.55,62.09,Central,223.52400000000003,142.2,81.32400000000004,0.3638267031728138
ITEM0050103,ORD017400,PROD0014,2,0.0,2022-02-24,CUST01443,Online,Credit Card,R04,Storage Product 014,Furniture,Storage,789.38,1133.22,West,2266.44,1578.76,687.6800000000001,0.30341857715183285
ITEM0050104,ORD020858,PROD0170,1,0.1,2023-05-26,CUST00899,Online,Debit Card,R05,Desks Product 170,Furniture,Desks,280.5,584.01,Central,525.609,280.5,245.10900000000004,0.4663333390409982
ITEM0050105,ORD010315,PROD0027,2,0.05,2022-04-03,CUST04134,Online,PayPal,R02,Lighting Product 027,Home,Lighting,542.12,1071.33,South,2035.5269999999998,1084.24,951.2869999999998,0.4673418726452658
ITEM0050106,ORD003065,PROD0194,2,0.0,2023-06-27,CUST03120,Retail,Credit Card,R03,Stationery Product 194,Office Supplies,Stationery,149.1,316.22,East,632.44,298.2,334.24000000000007,0.5284928214534186
ITEM0050107,ORD000236,PROD0132,1,0.05,2025-02-15,CUST03399,Retail,Bank Transfer,R05,Paper Product 132,Office Supplies,Paper,471.05,996.37,Central,946.5514999999999,471.05,475.5014999999999,0.5023514304293004
ITEM0050108,ORD022389,PROD0159,4,0.0,2022-07-12,CUST01210,Online,Debit Card,R01,Decor Product 159,Home,Decor,349.89,649.8,North,2599.2,1399.56,1199.6399999999999,0.46154201292705443
ITEM0050109,ORD003735,PROD0085,1,0.1,2024-09-18,CUST00007,Online,Credit Card,R04,Tables Product 085,Furniture,Tables,455.58,633.84,West,570.456,455.58,114.87600000000003,0.20137574151205356
ITEM0050110,ORD016820,PROD0132,2,0.05,2025-03-23,CUST01774,Online,Debit Card,R01,Paper Product 132,Office Supplies,Paper,471.05,996.37,North,1893.1029999999998,942.1,951.0029999999998,0.5023514304293004
ITEM0050111,ORD009594,PROD0150,3,0.0,2025-06-04,CUST01361,Online,Debit Card,R01,Laptops Product 150,Technology,Laptops,741.63,1360.56,North,4081.68,2224.89,1856.79,0.4549082730640325
ITEM0050112,ORD022394,PROD0019,5,0.0,2022-01-03,CUST00985,Online,Debit Card,R01,Kitchen Product 019,Home,Kitchen,171.3,309.69,North,1548.45,856.5,691.95,0.4468662210597695
ITEM0050113,ORD000934,PROD0092,1,0.05,2025-07-30,CUST04704,Retail,Credit Card,R04,Laptops Product 092,Technology,Laptops,603.8,833.26,West,791.597,603.8,187.79700000000003,0.23723814011422484
ITEM0050114,ORD006034,PROD0162,2,0.1,2022-12-13,CUST03295,Online,PayPal,R04,Monitors Product 162,Technology,Monitors,650.19,1207.82,West,2174.076,1300.38,873.6959999999999,0.4018700358221147
ITEM0050115,ORD024689,PROD0106,3,0.2,2022-10-05,CUST02962,Online,Credit Card,R02,Monitors Product 106,Technology,Monitors,713.97,1057.62,South,2538.288,2141.91,396.37800000000016,0.1561595847279742
ITEM0050116,ORD013584,PROD0183,4,0.0,2023-12-04,CUST02772,Retail,Debit Card,R04,Paper Product 183,Office Supplies,Paper,127.17,261.42,West,1045.68,508.68,537.0,0.5135414275877898
ITEM0050117,ORD026542,PROD0042,6,0.15,2024-07-10,CUST01809,Online,Debit Card,R02,Writing Product 042,Office Supplies,Writing,765.82,1518.4,South,7743.840000000001,4594.92,3148.920000000001,0.406635467674952
ITEM0050118,ORD025817,PROD0060,1,0.15,2025-05-09,CUST01818,Retail,Credit Card,R05,Storage Product 060,Furniture,Storage,244.61,322.21,Central,273.8785,244.61,29.26849999999996,0.10686673105044742
ITEM0050119,ORD005492,PROD0183,1,0.1,2022-10-19,CUST02985,Online,Debit Card,R03,Paper Product 183,Office Supplies,Paper,127.17,261.42,East,235.27800000000002,127.17,108.10800000000002,0.4594904750975442
ITEM0050120,ORD028741,PROD0010,2,0.1,2024-04-09,CUST00959,Online,Credit Card,R04,Lighting Product 010,Home,Lighting,719.78,1374.27,West,2473.686,1439.56,1034.1260000000002,0.4180506337506054
ITEM0050121,ORD000606,PROD0185,3,0.05,2024-03-25,CUST01887,Online,Debit Card,R02,Storage Product 185,Furniture,Storage,356.23,687.5,South,1959.375,1068.69,890.685,0.4545760765550239
ITEM0050122,ORD019826,PROD0109,1,0.15,2025-04-11,CUST04286,Retail,Debit Card,R04,Lighting Product 109,Home,Lighting,564.0,858.81,West,729.9884999999999,564.0,165.98849999999993,0.2273850889431819
ITEM0050123,ORD002859,PROD0158,3,0.05,2023-04-03,CUST02059,Retail,Credit Card,R05,Accessories Product 158,Technology,Accessories,337.7,401.98,Central,1145.643,1013.0999999999999,132.54300000000012,0.1156931085861827
ITEM0050124,ORD012216,PROD0072,1,0.05,2023-11-19,CUST03858,Online,Credit Card,R01,Storage Product 072,Furniture,Storage,590.12,1258.91,North,1195.9645,590.12,605.8445,0.5065739827561772
ITEM0050125,ORD026622,PROD0059,1,0.05,2022-10-29,CUST02042,Online,Bank Transfer,R03,Writing Product 059,Office Supplies,Writing,395.89,818.0,East,777.0999999999999,395.89,381.2099999999999,0.4905546261742375
ITEM0050126,ORD019140,PROD0014,2,0.05,2025-02-23,CUST03273,Online,PayPal,R01,Storage Product 014,Furniture,Storage,789.38,1133.22,North,2153.118,1578.76,574.358,0.26675639700192927
ITEM0050127,ORD002003,PROD0030,2,0.05,2023-07-17,CUST02258,Online,Credit Card,R01,Paper Product 030,Office Supplies,Paper,646.46,1167.53,North,2218.307,1292.92,925.3869999999997,0.41715912179874104
ITEM0050128,ORD023264,PROD0165,2,0.0,2025-05-03,CUST02975,Online,Credit Card,R03,Chairs Product 165,Furniture,Chairs,487.83,642.13,East,1284.26,975.66,308.6,0.24029402145982903
ITEM0050129,ORD027264,PROD0090,1,0.1,2024-03-04,CUST02266,Retail,PayPal,R01,Appliances Product 090,Home,Appliances,796.88,1240.29,North,1116.261,796.88,319.381,0.28611677734866664
ITEM0050130,ORD020300,PROD0019,2,0.05,2025-11-24,CUST01899,Online,Credit Card,R02,Kitchen Product 019,Home,Kitchen,171.3,309.69,South,588.411,342.6,245.81099999999992,0.4177539169050204
ITEM0050131,ORD009415,PROD0196,8,0.0,2023-09-13,CUST02556,Online,Credit Card,R03,Writing Product 196,Office Supplies,Writing,254.64,365.4,East,2923.2,2037.12,886.0799999999999,0.30311986863711
ITEM0050132,ORD025316,PROD0186,1,0.1,2022-09-26,CUST01310,Retail,Credit Card,R04,Kitchen Product 186,Home,Kitchen,439.86,624.36,West,561.924,439.86,122.06399999999996,0.21722510517436516
ITEM0050133,ORD017734,PROD0005,4,0.0,2023-07-21,CUST04120,Online,Credit Card,R05,Kitchen Product 005,Home,Kitchen,706.38,1517.28,Central,6069.12,2825.52,3243.6,0.5344432141727301
ITEM0050134,ORD012972,PROD0126,1,0.05,2024-05-01,CUST02328,Retail,Debit Card,R04,Storage Product 126,Furniture,Storage,72.99,150.51,West,142.9845,72.99,69.9945,0.48952508838370595
ITEM0050135,ORD009617,PROD0011,1,0.1,2025-09-24,CUST04372,Online,Debit Card,R01,Monitors Product 011,Technology,Monitors,28.14,33.04,North,29.736,28.14,1.596,0.053672316384180796
ITEM0050136,ORD026254,PROD0180,1,0.0,2025-10-03,CUST04126,Online,Bank Transfer,R05,Binders Product 180,Office Supplies,Binders,439.76,966.17,Central,966.17,439.76,526.41,0.5448420050301707
ITEM0050137,ORD015554,PROD0181,1,0.1,2023-07-22,CUST03764,Online,Debit Card,R05,Kitchen Product 181,Home,Kitchen,455.01,544.48,Central,490.03200000000004,455.01,35.02200000000005,0.07146880203741805
ITEM0050138,ORD017100,PROD0097,2,0.0,2025-06-22,CUST01920,Retail,PayPal,R03,Decor Product 097,Home,Decor,712.95,1042.14,East,2084.28,1425.9,658.3800000000001,0.31587886464390585
ITEM0050139,ORD025975,PROD0101,1,0.3,2023-11-03,CUST04676,Online,Debit Card,R03,Laptops Product 101,Technology,Laptops,412.63,877.76,East,614.4319999999999,412.63,201.8019999999999,0.3284366699651059
ITEM0050140,ORD024697,PROD0045,1,0.0,2022-08-03,CUST02321,Online,Credit Card,R02,Writing Product 045,Office Supplies,Writing,489.74,704.28,South,704.28,489.74,214.53999999999996,0.3046231612426875
ITEM0050141,ORD002379,PROD0087,1,0.2,2023-10-24,CUST03937,Online,Credit Card,R01,Decor Product 087,Home,Decor,109.17,164.88,North,131.904,109.17,22.733999999999995,0.1723526200873362
ITEM0050142,ORD012400,PROD0034,1,0.05,2024-02-21,CUST02916,Online,Debit Card,R02,Storage Product 034,Furniture,Storage,469.56,722.22,South,686.109,469.56,216.54900000000004,0.3156189468437231
ITEM0050143,ORD002401,PROD0078,2,0.0,2023-05-05,CUST00594,Online,PayPal,R05,Desks Product 078,Furniture,Desks,250.59,407.77,Central,815.54,501.18,314.35999999999996,0.3854623930156706
ITEM0050144,ORD020540,PROD0105,2,0.05,2025-09-27,CUST02495,Online,PayPal,R05,Tables Product 105,Furniture,Tables,318.91,595.55,Central,1131.5449999999998,637.82,493.7249999999998,0.4363282061252534
ITEM0050145,ORD005954,PROD0061,2,0.15,2023-06-09,CUST04384,Online,PayPal,R02,Chairs Product 061,Furniture,Chairs,116.95,236.05,South,401.285,233.9,167.38500000000002,0.4171224939880634
ITEM0050146,ORD018392,PROD0120,2,0.2,2023-04-07,CUST01884,Retail,Credit Card,R03,Monitors Product 120,Technology,Monitors,707.59,961.83,East,1538.928,1415.18,123.74800000000005,0.08041181913643786
ITEM0050147,ORD017616,PROD0146,3,0.0,2022-09-16,CUST04096,Retail,Credit Card,R05,Laptops Product 146,Technology,Laptops,19.56,27.64,Central,82.92,58.67999999999999,24.24000000000001,0.29232995658466004
ITEM0050148,ORD013175,PROD0165,3,0.15,2024-02-05,CUST02661,Online,Credit Card,R01,Chairs Product 165,Furniture,Chairs,487.83,642.13,North,1637.4315,1463.49,173.9414999999999,0.10622826054097526
ITEM0050149,ORD026499,PROD0137,1,0.0,2024-05-02,CUST00182,Retail,Credit Card,R04,Monitors Product 137,Technology,Monitors,225.48,389.75,West,389.75,225.48,164.27,0.4214753046824888
ITEM0050150,ORD010536,PROD0021,1,0.1,2025-09-24,CUST02905,Online,Debit Card,R01,Binders Product 021,Office Supplies,Binders,45.94,79.6,North,71.64,45.94,25.700000000000003,0.3587381351200447
ITEM0050151,ORD004991,PROD0005,1,0.0,2023-08-28,CUST03918,Online,Debit Card,R04,Kitchen Product 005,Home,Kitchen,706.38,1517.28,West,1517.28,706.38,810.9,0.5344432141727301
ITEM0050152,ORD027048,PROD0178,3,0.1,2025-07-03,CUST03911,Online,Debit Card,R04,Paper Product 178,Office Supplies,Paper,468.79,774.42,West,2090.9339999999997,1406.3700000000001,684.5639999999996,0.327396273627001
ITEM0050153,ORD000365,PROD0128,3,0.0,2025-07-04,CUST01235,Online,Credit Card,R02,Laptops Product 128,Technology,Laptops,228.35,397.97,South,1193.91,685.05,508.8600000000001,0.4262130311330001
ITEM0050154,ORD016585,PROD0180,7,0.1,2023-07-12,CUST00857,Retail,Credit Card,R01,Binders Product 180,Office Supplies,Binders,439.76,966.17,North,6086.871,3078.3199999999997,3008.5510000000004,0.49426889447796746
ITEM0050155,ORD003333,PROD0003,3,0.05,2024-12-10,CUST04350,Online,PayPal,R05,Desks Product 003,Furniture,Desks,602.71,704.25,Central,2007.1125,1808.13,198.98249999999985,0.09913868804065534
ITEM0050156,ORD002091,PROD0078,4,0.0,2023-03-14,CUST02857,Online,Bank Transfer,R03,Desks Product 078,Furniture,Desks,250.59,407.77,East,1631.08,1002.36,628.7199999999999,0.3854623930156706
ITEM0050157,ORD020737,PROD0098,3,0.0,2023-11-28,CUST00083,Online,Debit Card,R04,Stationery Product 098,Office Supplies,Stationery,745.54,1210.26,West,3630.7799999999997,2236.62,1394.1599999999999,0.3839836068282848
ITEM0050158,ORD023952,PROD0182,1,0.15,2024-07-01,CUST01841,Online,Credit Card,R05,Decor Product 182,Home,Decor,638.17,999.57,Central,849.6345,638.17,211.46450000000004,0.24888878688424262
ITEM0050159,ORD012569,PROD0113,7,0.1,2023-04-05,CUST01786,Retail,Credit Card,R05,Laptops Product 113,Technology,Laptops,174.29,271.91,Central,1713.0330000000001,1220.03,493.00300000000016,0.2877953898144403
ITEM0050160,ORD009561,PROD0190,2,0.05,2024-03-01,CUST01089,Retail,Credit Card,R04,Stationery Product 190,Office Supplies,Stationery,54.56,64.58,West,122.70199999999998,109.12,13.58199999999998,0.11069094228292922
ITEM0050161,ORD023251,PROD0018,2,0.2,2022-02-28,CUST00211,Retail,Debit Card,R05,Paper Product 018,Office Supplies,Paper,163.24,337.82,Central,540.5120000000001,326.48,214.03200000000004,0.3959801077496892
ITEM0050162,ORD023101,PROD0058,3,0.15,2024-09-07,CUST02300,Retail,Bank Transfer,R04,Chairs Product 058,Furniture,Chairs,476.82,753.54,West,1921.5269999999998,1430.46,491.0669999999998,0.2555608117918717
ITEM0050163,ORD004462,PROD0198,2,0.0,2023-01-10,CUST00441,Online,PayPal,R03,Appliances Product 198,Home,Appliances,733.51,1156.27,East,2312.54,1467.02,845.52,0.3656239459641779
ITEM0050164,ORD011602,PROD0065,1,0.05,2023-09-26,CUST02024,Retail,Credit Card,R04,Chairs Product 065,Furniture,Chairs,321.75,700.37,West,665.3515,321.75,343.6015,0.5164210195663496
ITEM0050165,ORD000219,PROD0018,2,0.1,2022-09-12,CUST01428,Online,Debit Card,R04,Paper Product 018,Office Supplies,Paper,163.24,337.82,West,608.076,326.48,281.596,0.46309342911083484
ITEM0050166,ORD010101,PROD0161,1,0.1,2022-08-12,CUST02793,Online,PayPal,R03,Tables Product 161,Furniture,Tables,269.39,347.33,East,312.597,269.39,43.206999999999994,0.13821949666823416
ITEM0050167,ORD026249,PROD0063,2,0.3,2022-08-22,CUST00431,Online,PayPal,R04,Laptops Product 063,Technology,Laptops,223.52,416.08,West,582.512,447.04,135.47199999999992,0.23256516603949778
ITEM0050168,ORD025340,PROD0084,1,0.0,2025-02-09,CUST03351,Online,Credit Card,R04,Decor Product 084,Home,Decor,495.44,975.2,West,975.2,495.44,479.76000000000005,0.491960623461854
ITEM0050169,ORD026854,PROD0047,3,0.0,2025-02-27,CUST00731,Online,Credit Card,R04,Laptops Product 047,Technology,Laptops,90.88,155.55,West,466.65000000000003,272.64,194.01000000000005,0.4157505625200901
ITEM0050170,ORD012373,PROD0088,4,0.3,2024-10-25,CUST01037,Retail,Credit Card,R04,Laptops Product 088,Technology,Laptops,542.25,679.4,West,1902.3199999999997,2169.0,-266.6800000000003,-0.14018671937423793
ITEM0050171,ORD002501,PROD0146,1,0.05,2023-02-23,CUST01253,Online,PayPal,R02,Laptops Product 146,Technology,Laptops,19.56,27.64,South,26.258,19.56,6.698,0.2550841648259578
ITEM0050172,ORD011248,PROD0132,2,0.05,2024-04-21,CUST00184,Retail,Credit Card,R05,Paper Product 132,Office Supplies,Paper,471.05,996.37,Central,1893.1029999999998,942.1,951.0029999999998,0.5023514304293004
ITEM0050173,ORD011294,PROD0057,2,0.05,2022-05-21,CUST02742,Online,Bank Transfer,R01,Accessories Product 057,Technology,Accessories,761.9,1549.87,North,2944.7529999999997,1523.8,1420.9529999999997,0.482537245059263
ITEM0050174,ORD028936,PROD0168,1,0.1,2025-12-31,CUST04542,Online,Credit Card,R02,Tables Product 168,Furniture,Tables,204.07,425.03,South,382.527,204.07,178.457,0.4665213174494872
ITEM0050175,ORD018972,PROD0072,3,0.0,2022-09-28,CUST01955,Retail,Credit Card,R04,Storage Product 072,Furniture,Storage,590.12,1258.91,West,3776.7300000000005,1770.3600000000001,2006.3700000000003,0.5312452836183683
ITEM0050176,ORD002897,PROD0125,1,0.05,2025-04-08,CUST02874,Retail,Debit Card,R05,Stationery Product 125,Office Supplies,Stationery,753.43,1257.24,Central,1194.378,753.43,440.948,0.36918630450326445
ITEM0050177,ORD010213,PROD0179,1,0.2,2024-10-08,CUST00970,Online,Debit Card,R04,Phones Product 179,Technology,Phones,441.43,599.45,West,479.56000000000006,441.43,38.13000000000005,0.07951038451914265
